shape_id,shape_pt_lat,shape_dist_traveled,shape_pt_lon,shape_pt_sequence
1,40.62577,,17.924339,1
1,40.626012,,17.929007,2
1,40.626012,,17.929007,3
1,40.625782,,17.93069,4
1,40.625782,,17.93069,5
1,40.627868,,17.935545,6
1,40.627868,,17.935545,7
1,40.629801,,17.938807,8
1,40.629801,,17.938807,9
1,40.6331,,17.941687,10
1,40.6331,,17.941687,11
1,40.635698,,17.940756,12
1,40.635698,,17.940756,13
1,40.636435,,17.939353,14
1,40.636435,,17.939353,15
1,40.637439,,17.93155,16
1,40.637439,,17.93155,17
1,40.638669,,17.927463,18
1,40.638669,,17.927463,19
1,40.645509,,17.936944,20
1,40.645509,,17.936944,21
1,40.64469,,17.931112,22
1,40.64469,,17.931112,23
1,40.644592,,17.926943,24
1,40.644592,,17.926943,25
1,40.644401,,17.925514,26
1,40.644401,,17.925514,27
1,40.640485,,17.925515,28
1,40.640485,,17.925515,29
1,40.625576,,17.918698,30
1,40.625576,,17.918698,31
1,40.58628,,17.8506066,32
1,40.58628,,17.8506066,33
1,40.563339,,17.811944,34
1,40.563339,,17.811944,35
1,40.560588,,17.806711,36
1,40.560588,,17.806711,37
1,40.5599366,,17.8004483,38
1,40.5599366,,17.8004483,39
1,40.5597,,17.797835,40
1,40.5597,,17.797835,41
1,40.559535,,17.795367,42
1,40.559535,,17.795367,43
1,40.552961,,17.729841,44
1,40.552961,,17.729841,45
1,40.54935,,17.731118,46
1,40.54935,,17.731118,47
1,40.547063,,17.72792,48
1,40.547063,,17.72792,49
1,40.54825,,17.721614,50
1,40.54825,,17.721614,51
1,40.547569,,17.718614,52
1,40.547569,,17.718614,53
1,40.548625,,17.713962,54
1,40.548625,,17.713962,55
1,40.549324,,17.711446,56
1,40.549324,,17.711446,57
1,40.550302,,17.714113,58
1,40.550302,,17.714113,59
1,40.508871,,17.658233,60
1,40.508871,,17.658233,61
1,40.504697,,17.649651,62
1,40.504697,,17.649651,63
1,40.502501,,17.645871,64
1,40.502501,,17.645871,65
1,40.500697,,17.643927,66
1,40.500697,,17.643927,67
1,40.499718,,17.639095,68
1,40.499718,,17.639095,69
1,40.499798,,17.638897,70
1,40.499798,,17.638897,71
1,40.524262,,17.592786,72
1,40.524262,,17.592786,73
1,40.525924,,17.588454,74
1,40.525924,,17.588454,75
1,40.527604,,17.581584,76
1,40.527604,,17.581584,77
1,40.528278,,17.578634,78
1,40.528278,,17.578634,79
1,40.529185,,17.576649,80
1,40.529185,,17.576649,81
1,40.532738,,17.575444,82
1,40.532738,,17.575444,83
1,40.623596,,17.931463,84
1,40.623596,,17.931463,85
1,40.558332,,17.500936,86
1,40.558332,,17.500936,87
1,40.560737,,17.490423,88
1,40.560737,,17.490423,89
1,40.576796,,17.475254,90
1,40.576796,,17.475254,91
1,40.581373,,17.475846,92
1,40.581373,,17.475846,93
1,40.584555,,17.475805,94
2,40.638001,,17.517207,1
2,40.640553,,17.5128,2
2,40.640553,,17.5128,3
2,40.642475,,17.514862,4
2,40.642475,,17.514862,5
2,40.640577,,17.512793,6
2,40.640577,,17.512793,7
2,40.645217,,17.508574,8
2,40.645217,,17.508574,9
2,40.647428,,17.510862,10
2,40.647428,,17.510862,11
2,40.64792,,17.511841,12
2,40.64792,,17.511841,13
2,40.650272,,17.510484,14
2,40.650272,,17.510484,15
2,40.644491,,17.521199,16
2,40.644491,,17.521199,17
2,40.644188,,17.517729,18
2,40.644188,,17.517729,19
2,40.643331,,17.536997,20
2,40.643331,,17.536997,21
2,40.643493,,17.573422,22
2,40.643493,,17.573422,23
2,40.641376,,17.578656,24
2,40.641376,,17.578656,25
2,40.640958,,17.584848,26
2,40.640958,,17.584848,27
2,40.641837,,17.592231,28
2,40.641837,,17.592231,29
2,40.646488,,17.617641,30
2,40.646488,,17.617641,31
2,40.64461,,17.648531,32
2,40.64461,,17.648531,33
2,40.652979,,17.701112,34
2,40.652979,,17.701112,35
2,40.65449,,17.703171,36
2,40.65449,,17.703171,37
2,40.65352,,17.707771,38
2,40.65352,,17.707771,39
2,40.655339,,17.709611,40
2,40.655339,,17.709611,41
2,40.656658,,17.712757,42
2,40.656658,,17.712757,43
2,40.657598,,17.718286,44
2,40.657598,,17.718286,45
2,40.657129,,17.725854,46
2,40.657129,,17.725854,47
2,40.656596,,17.734567,48
2,40.656596,,17.734567,49
2,40.6562,,17.740701,50
2,40.6562,,17.740701,51
2,40.655936,,17.746082,52
2,40.655936,,17.746082,53
2,40.656195,,17.740703,54
2,40.656195,,17.740703,55
2,40.654811,,17.762488,56
2,40.654811,,17.762488,57
2,40.654363,,17.769312,58
2,40.654363,,17.769312,59
2,40.654016,,17.774402,60
2,40.654016,,17.774402,61
2,40.65285,,17.792764,62
2,40.65285,,17.792764,63
2,4.0651943E7,,17.818056,64
2,4.0651943E7,,17.818056,65
2,40.649621,,17.844438,66
2,40.649621,,17.844438,67
2,40.648861,,17.855056,68
2,40.648861,,17.855056,69
2,40.647971,,17.866803,70
2,40.647971,,17.866803,71
2,40.64811,,17.86716,72
2,40.64811,,17.86716,73
2,40.646243,,17.89632,74
2,40.646243,,17.89632,75
2,40.640485,,17.925515,76
2,40.640485,,17.925515,77
2,40.644338,,17.923966,78
2,40.644338,,17.923966,79
2,40.644496,,17.92518,80
2,40.644496,,17.92518,81
2,40.644477,,17.931516,82
2,40.644477,,17.931516,83
2,40.641376,,17.928527,84
2,40.641376,,17.928527,85
2,40.638747,,17.927231,86
2,40.638747,,17.927231,87
2,40.637691,,17.932004,88
2,40.637691,,17.932004,89
2,40.637183,,17.938453,90
2,40.637183,,17.938453,91
2,40.634146,,17.940316,92
2,40.634146,,17.940316,93
2,40.63144,,17.943295,94
2,40.63144,,17.943295,95
2,40.630027,,17.938728,96
2,40.630027,,17.938728,97
2,40.627718,,17.934619,98
2,40.627718,,17.934619,99
2,40.626827,,17.932671,100
2,40.626827,,17.932671,101
2,40.625496,,17.929891,102
2,40.625496,,17.929891,103
2,40.625808,,17.928514,104
2,40.625808,,17.928514,105
2,40.627457,,17.9252,106
2,40.627457,,17.9252,107
2,40.627337,,17.922081,108
2,40.627337,,17.922081,109
2,40.625475,,17.916341,110
3,40.851967,,17.385913,1
3,40.842862,,17.375832,2
3,40.842862,,17.375832,3
3,40.839894,,17.376655,4
3,40.839894,,17.376655,5
3,40.835843,,17.362512,6
3,40.835843,,17.362512,7
3,40.83306,,17.359569,8
3,40.83306,,17.359569,9
3,40.830927,,17.363109,10
3,40.830927,,17.363109,11
3,40.832718,,17.36263,12
3,40.832718,,17.36263,13
3,40.833174,,17.367102,14
3,40.833174,,17.367102,15
3,40.815323,,17.407382,16
3,40.815323,,17.407382,17
3,40.813016,,17.412211,18
3,40.813016,,17.412211,19
3,40.811867,,17.41493,20
3,40.811867,,17.41493,21
3,40.796744,,17.446268,22
3,40.796744,,17.446268,23
3,40.787858,,17.45078,24
3,40.787858,,17.45078,25
3,40.772182,,17.446157,26
3,40.772182,,17.446157,27
3,40.768919,,17.419469,28
3,40.768919,,17.419469,29
3,40.762634,,17.422831,30
3,40.762634,,17.422831,31
3,40.75737,,17.423768,32
3,40.75737,,17.423768,33
3,40.752243,,17.425121,34
3,40.752243,,17.425121,35
3,40.744841,,17.425133,36
3,40.744841,,17.425133,37
3,40.741303,,17.432376,38
4,40.553066,,17.724452,1
4,40.551142,,17.725404,2
4,40.551142,,17.725404,3
4,40.55168,,17.717587,4
4,40.55168,,17.717587,5
4,40.550115,,17.713365,6
4,40.550115,,17.713365,7
4,40.549928,,17.713552,8
4,40.549928,,17.713552,9
4,40.550302,,17.714113,10
4,40.550302,,17.714113,11
4,40.508871,,17.658233,12
4,40.508871,,17.658233,13
4,40.504697,,17.649651,14
4,40.504697,,17.649651,15
4,40.502501,,17.645871,16
4,40.502501,,17.645871,17
4,40.500697,,17.643927,18
4,40.500697,,17.643927,19
4,40.499718,,17.639095,20
4,40.499718,,17.639095,21
4,40.499798,,17.638897,22
4,40.499798,,17.638897,23
4,40.524262,,17.592786,24
4,40.524262,,17.592786,25
4,40.52707,,17.588301,26
4,40.52707,,17.588301,27
4,40.5295,,17.586497,28
4,40.5295,,17.586497,29
4,40.532347,,17.586977,30
4,40.532347,,17.586977,31
4,40.533235,,17.583351,32
4,40.533235,,17.583351,33
4,40.532841,,17.578102,34
4,40.532841,,17.578102,35
4,40.529336,,17.577944,36
4,40.529336,,17.577944,37
4,40.500371,,17.20143,38
4,40.500371,,17.20143,39
4,40.523222,,17.196897,40
4,40.523222,,17.196897,41
4,40.521896,,17.214281,42
4,40.521896,,17.214281,43
4,40.513199,,17.221204,44
4,40.513199,,17.221204,45
4,40.503979,,17.198119,46
4,40.503979,,17.198119,47
4,40.511547,,17.22153,48
5,40.494559,,17.226194,1
5,40.460528,,17.384831,2
5,40.460528,,17.384831,3
5,40.529274,,17.442335,4
5,40.529274,,17.442335,5
5,40.647971,,17.866803,6
6,40.648019,,17.869104,1
6,40.638669,,17.927463,2
7,40.638001,,17.517207,1
7,40.640553,,17.5128,2
7,40.640553,,17.5128,3
7,40.642475,,17.514862,4
7,40.642475,,17.514862,5
7,40.640577,,17.512793,6
7,40.640577,,17.512793,7
7,40.645217,,17.508574,8
7,40.645217,,17.508574,9
7,40.647428,,17.510862,10
7,40.647428,,17.510862,11
7,40.64792,,17.511841,12
7,40.64792,,17.511841,13
7,40.650272,,17.510484,14
7,40.650272,,17.510484,15
7,40.644491,,17.521199,16
7,40.644491,,17.521199,17
7,40.644188,,17.517729,18
7,40.644188,,17.517729,19
7,40.643331,,17.536997,20
7,40.643331,,17.536997,21
7,40.643493,,17.573422,22
7,40.643493,,17.573422,23
7,40.641376,,17.578656,24
7,40.641376,,17.578656,25
7,40.640958,,17.584848,26
7,40.640958,,17.584848,27
7,40.641837,,17.592231,28
7,40.641837,,17.592231,29
7,40.646488,,17.617641,30
7,40.646488,,17.617641,31
7,40.645264,,17.630208,32
7,40.645264,,17.630208,33
7,40.636713,,17.632014,34
7,40.636713,,17.632014,35
7,40.633521,,17.632068,36
7,40.633521,,17.632068,37
7,40.632226,,17.6294,38
7,40.632226,,17.6294,39
7,40.631294,,17.628676,40
7,40.631294,,17.628676,41
7,40.630964,,17.627856,42
7,40.630964,,17.627856,43
7,40.629083,,17.630565,44
7,40.629083,,17.630565,45
7,40.628687,,17.634425,46
7,40.628687,,17.634425,47
7,40.630004,,17.636729,48
7,40.630004,,17.636729,49
7,40.630422,,17.639456,50
7,40.630422,,17.639456,51
7,40.629731,,17.660398,52
7,40.629731,,17.660398,53
7,40.629401,,17.674636,54
7,40.629401,,17.674636,55
7,40.637598,,17.687561,56
7,40.637598,,17.687561,57
7,40.637716,,17.687614,58
7,40.637716,,17.687614,59
7,40.647358,,17.700706,60
7,40.647358,,17.700706,61
7,40.652979,,17.701112,62
7,40.652979,,17.701112,63
7,40.65449,,17.703171,64
7,40.65449,,17.703171,65
7,40.65352,,17.707771,66
7,40.65352,,17.707771,67
7,40.655339,,17.709611,68
7,40.655339,,17.709611,69
7,40.656658,,17.712757,70
7,40.656658,,17.712757,71
7,40.657598,,17.718286,72
7,40.657598,,17.718286,73
7,40.657129,,17.725854,74
7,40.657129,,17.725854,75
7,40.656596,,17.734567,76
7,40.656596,,17.734567,77
7,40.6562,,17.740701,78
7,40.6562,,17.740701,79
7,40.655936,,17.746082,80
7,40.655936,,17.746082,81
7,40.656195,,17.740703,82
7,40.656195,,17.740703,83
7,40.654811,,17.762488,84
7,40.654811,,17.762488,85
7,40.654363,,17.769312,86
7,40.654363,,17.769312,87
7,40.654016,,17.774402,88
7,40.654016,,17.774402,89
7,40.65285,,17.792764,90
7,40.65285,,17.792764,91
7,4.0651943E7,,17.818056,92
7,4.0651943E7,,17.818056,93
7,40.649621,,17.844438,94
7,40.649621,,17.844438,95
7,40.648861,,17.855056,96
7,40.648861,,17.855056,97
7,40.647971,,17.866803,98
7,40.647971,,17.866803,99
7,40.64811,,17.86716,100
7,40.64811,,17.86716,101
7,40.646243,,17.89632,102
7,40.646243,,17.89632,103
7,40.640485,,17.925515,104
7,40.640485,,17.925515,105
7,40.644338,,17.923966,106
7,40.644338,,17.923966,107
7,40.644496,,17.92518,108
7,40.644496,,17.92518,109
7,40.644477,,17.931516,110
7,40.644477,,17.931516,111
7,40.641376,,17.928527,112
7,40.641376,,17.928527,113
7,40.638747,,17.927231,114
7,40.638747,,17.927231,115
7,40.637691,,17.932004,116
7,40.637691,,17.932004,117
7,40.637183,,17.938453,118
7,40.637183,,17.938453,119
7,40.634146,,17.940316,120
7,40.634146,,17.940316,121
7,40.63144,,17.943295,122
7,40.63144,,17.943295,123
7,40.630027,,17.938728,124
7,40.630027,,17.938728,125
7,40.627718,,17.934619,126
7,40.627718,,17.934619,127
7,40.625496,,17.929891,128
7,40.625496,,17.929891,129
7,40.625808,,17.928514,130
7,40.625808,,17.928514,131
7,40.627457,,17.9252,132
7,40.627457,,17.9252,133
7,40.627337,,17.922081,134
7,40.627337,,17.922081,135
7,40.625576,,17.918698,136
7,40.625576,,17.918698,137
7,40.625475,,17.916341,138
8,40.638001,,17.517207,1
8,40.640553,,17.5128,2
8,40.640553,,17.5128,3
8,40.642475,,17.514862,4
8,40.642475,,17.514862,5
8,40.640577,,17.512793,6
8,40.640577,,17.512793,7
8,40.645217,,17.508574,8
8,40.645217,,17.508574,9
8,40.647428,,17.510862,10
8,40.647428,,17.510862,11
8,40.64792,,17.511841,12
8,40.64792,,17.511841,13
8,40.650272,,17.510484,14
8,40.650272,,17.510484,15
8,40.644491,,17.521199,16
8,40.644491,,17.521199,17
8,40.644188,,17.517729,18
8,40.644188,,17.517729,19
8,40.643331,,17.536997,20
8,40.643331,,17.536997,21
8,40.643493,,17.573422,22
8,40.643493,,17.573422,23
8,40.641376,,17.578656,24
8,40.641376,,17.578656,25
8,40.640958,,17.584848,26
8,40.640958,,17.584848,27
8,40.641837,,17.592231,28
8,40.641837,,17.592231,29
8,40.646488,,17.617641,30
8,40.646488,,17.617641,31
8,40.645264,,17.630208,32
8,40.645264,,17.630208,33
8,40.636713,,17.632014,34
8,40.636713,,17.632014,35
8,40.633521,,17.632068,36
8,40.633521,,17.632068,37
8,40.632226,,17.6294,38
8,40.632226,,17.6294,39
8,40.631294,,17.628676,40
8,40.631294,,17.628676,41
8,40.630964,,17.627856,42
8,40.630964,,17.627856,43
8,40.629083,,17.630565,44
8,40.629083,,17.630565,45
8,40.628687,,17.634425,46
8,40.628687,,17.634425,47
8,40.630004,,17.636729,48
8,40.630004,,17.636729,49
8,40.630422,,17.639456,50
8,40.630422,,17.639456,51
8,40.629731,,17.660398,52
8,40.629731,,17.660398,53
8,40.629401,,17.674636,54
8,40.629401,,17.674636,55
8,40.637598,,17.687561,56
8,40.637598,,17.687561,57
8,40.637716,,17.687614,58
8,40.637716,,17.687614,59
8,40.647358,,17.700706,60
8,40.647358,,17.700706,61
8,40.652979,,17.701112,62
8,40.652979,,17.701112,63
8,40.65449,,17.703171,64
8,40.65449,,17.703171,65
8,40.65352,,17.707771,66
8,40.65352,,17.707771,67
8,40.655339,,17.709611,68
8,40.655339,,17.709611,69
8,40.656658,,17.712757,70
8,40.656658,,17.712757,71
8,40.657598,,17.718286,72
8,40.657598,,17.718286,73
8,40.657129,,17.725854,74
8,40.657129,,17.725854,75
8,40.656596,,17.734567,76
8,40.656596,,17.734567,77
8,40.6562,,17.740701,78
8,40.6562,,17.740701,79
8,40.655936,,17.746082,80
8,40.655936,,17.746082,81
8,40.656195,,17.740703,82
8,40.656195,,17.740703,83
8,40.654811,,17.762488,84
8,40.654811,,17.762488,85
8,40.654363,,17.769312,86
8,40.654363,,17.769312,87
8,40.654016,,17.774402,88
8,40.654016,,17.774402,89
8,40.65285,,17.792764,90
8,40.65285,,17.792764,91
8,4.0651943E7,,17.818056,92
8,4.0651943E7,,17.818056,93
8,40.649621,,17.844438,94
8,40.649621,,17.844438,95
8,40.648861,,17.855056,96
8,40.648861,,17.855056,97
8,40.647971,,17.866803,98
8,40.647971,,17.866803,99
8,40.64811,,17.86716,100
8,40.64811,,17.86716,101
8,40.646243,,17.89632,102
8,40.646243,,17.89632,103
8,40.625475,,17.916341,104
8,40.625475,,17.916341,105
8,40.627456,,17.922276,106
8,40.627456,,17.922276,107
8,40.627158,,17.924193,108
8,40.627158,,17.924193,109
8,40.62577,,17.924339,110
8,40.62577,,17.924339,111
8,40.625499,,17.927143,112
8,40.625499,,17.927143,113
8,40.626012,,17.929007,114
8,40.626012,,17.929007,115
8,40.625782,,17.93069,116
8,40.625782,,17.93069,117
8,40.626739,,17.932664,118
8,40.626739,,17.932664,119
8,40.627868,,17.935545,120
8,40.627868,,17.935545,121
8,40.629801,,17.938807,122
8,40.629801,,17.938807,123
8,40.6331,,17.941687,124
8,40.6331,,17.941687,125
8,40.634146,,17.940316,126
9,40.480546,,18.05522,1
9,40.480532,,18.052045,2
9,40.480532,,18.052045,3
9,40.482296,,18.050314,4
9,40.482296,,18.050314,5
9,40.484364,,18.048129,6
9,40.484364,,18.048129,7
9,40.486632,,18.048357,8
9,40.486632,,18.048357,9
9,40.487897,,18.00451,10
9,40.487897,,18.00451,11
9,40.489363,,18.000358,12
10,40.489363,,18.000358,1
10,40.487897,,18.00451,2
10,40.487897,,18.00451,3
10,40.486395,,18.048682,4
10,40.486395,,18.048682,5
10,40.484364,,18.048129,6
10,40.484364,,18.048129,7
10,40.482296,,18.050314,8
10,40.482296,,18.050314,9
10,40.480532,,18.052045,10
10,40.480532,,18.052045,11
10,40.480546,,18.05522,12
11,40.480546,,18.05522,1
11,40.480532,,18.052045,2
11,40.480532,,18.052045,3
11,40.482296,,18.050314,4
11,40.482296,,18.050314,5
11,40.484364,,18.048129,6
11,40.484364,,18.048129,7
11,40.486632,,18.048357,8
11,40.486632,,18.048357,9
11,40.487897,,18.00451,10
11,40.487897,,18.00451,11
11,40.49652,,18.002532,12
11,40.49652,,18.002532,13
11,40.49859,,17.99156,14
11,40.49859,,17.99156,15
11,40.490732,,17.989597,16
11,40.490732,,17.989597,17
11,40.487525,,17.995,18
11,40.487525,,17.995,19
11,40.486186,,17.99647,20
11,40.486186,,17.99647,21
11,40.481728,,17.998956,22
11,40.481728,,17.998956,23
11,40.481121,,18.001316,24
11,40.481121,,18.001316,25
11,40.48273,,18.003345,26
11,40.48273,,18.003345,27
11,40.484976,,18.001539,28
11,40.484976,,18.001539,29
11,40.487784,,18.000519,30
11,40.487784,,18.000519,31
11,40.489363,,18.000358,32
12,40.489363,,18.000358,1
12,40.487784,,18.000519,2
12,40.487784,,18.000519,3
12,40.484976,,18.001539,4
12,40.484976,,18.001539,5
12,40.48273,,18.003345,6
12,40.48273,,18.003345,7
12,40.480064,,18.005337,8
12,40.480064,,18.005337,9
12,40.481121,,18.001316,10
12,40.481121,,18.001316,11
12,40.4837,,18.001039,12
12,40.4837,,18.001039,13
12,40.486186,,17.99647,14
12,40.486186,,17.99647,15
12,40.488033,,17.994303,16
12,40.488033,,17.994303,17
12,40.490692,,17.989868,18
12,40.490692,,17.989868,19
12,40.49859,,17.99156,20
12,40.49859,,17.99156,21
12,40.486395,,18.048682,22
12,40.486395,,18.048682,23
12,40.484364,,18.048129,24
12,40.484364,,18.048129,25
12,40.482296,,18.050314,26
12,40.482296,,18.050314,27
12,40.480532,,18.052045,28
12,40.480532,,18.052045,29
12,40.480546,,18.05522,30
13,40.480546,,18.05522,1
13,40.480532,,18.052045,2
13,40.480532,,18.052045,3
13,40.482296,,18.050314,4
13,40.482296,,18.050314,5
13,40.484364,,18.048129,6
13,40.484364,,18.048129,7
13,40.486632,,18.048357,8
13,40.486632,,18.048357,9
13,40.49859,,17.99156,10
13,40.49859,,17.99156,11
13,40.490732,,17.989597,12
13,40.490732,,17.989597,13
13,40.487525,,17.995,14
13,40.487525,,17.995,15
13,40.486186,,17.99647,16
13,40.486186,,17.99647,17
13,40.481728,,17.998956,18
13,40.481728,,17.998956,19
13,40.481121,,18.001316,20
13,40.481121,,18.001316,21
13,40.48273,,18.003345,22
13,40.48273,,18.003345,23
13,40.484976,,18.001539,24
13,40.484976,,18.001539,25
13,40.487784,,18.000519,26
13,40.487784,,18.000519,27
13,40.489363,,18.000358,28
14,40.561469,,17.797582,1
14,40.56335,,17.797607,2
14,40.56335,,17.797607,3
14,40.559232,,17.792092,4
14,40.559232,,17.792092,5
14,40.559534,,17.795721,6
14,40.559534,,17.795721,7
14,40.5597,,17.797835,8
14,40.5597,,17.797835,9
14,40.5599366,,17.8004483,10
14,40.5599366,,17.8004483,11
14,40.56031,,17.8066,12
14,40.56031,,17.8066,13
14,40.5585033,,17.807965,14
14,40.5585033,,17.807965,15
14,40.557355,,17.809362,16
14,40.557355,,17.809362,17
14,40.5533666,,17.8072966,18
14,40.5533666,,17.8072966,19
14,40.549976,,17.807361,20
14,40.549976,,17.807361,21
14,40.5500733,,17.8113116,22
14,40.5500733,,17.8113116,23
14,40.551704,,17.814561,24
14,40.551704,,17.814561,25
14,40.552872,,17.813635,26
14,40.552872,,17.813635,27
14,40.5555383,,17.8106683,28
14,40.5555383,,17.8106683,29
14,40.556793,,17.810814,30
14,40.556793,,17.810814,31
14,40.5576433,,17.8140333,32
14,40.5576433,,17.8140333,33
14,40.557685,,17.81711,34
14,40.557685,,17.81711,35
14,40.564235,,17.814904,36
14,40.564235,,17.814904,37
14,40.57984,,17.839045,38
14,40.57984,,17.839045,39
14,40.58628,,17.8506066,40
14,40.58628,,17.8506066,41
14,40.625475,,17.916341,42
14,40.625475,,17.916341,43
14,40.627456,,17.922276,44
14,40.627456,,17.922276,45
14,40.628747,,17.926194,46
14,40.628747,,17.926194,47
14,40.626946,,17.927428,48
14,40.626946,,17.927428,49
14,40.626012,,17.929007,50
14,40.626012,,17.929007,51
14,40.625782,,17.93069,52
14,40.625782,,17.93069,53
14,40.627868,,17.935545,54
14,40.627868,,17.935545,55
14,40.629801,,17.938807,56
14,40.629801,,17.938807,57
14,40.6331,,17.941687,58
14,40.6331,,17.941687,59
14,40.634146,,17.940316,60
15,40.584555,,17.475805,1
15,40.581373,,17.475846,2
15,40.581373,,17.475846,3
15,40.572288,,17.479205,4
15,40.572288,,17.479205,5
15,40.560737,,17.490423,6
15,40.560737,,17.490423,7
15,40.558332,,17.500936,8
15,40.558332,,17.500936,9
15,40.53404,,17.578418,10
15,40.53404,,17.578418,11
15,40.532841,,17.578102,12
15,40.532841,,17.578102,13
15,40.529336,,17.577944,14
15,40.529336,,17.577944,15
15,40.52828,,17.578239,16
15,40.52828,,17.578239,17
15,40.528278,,17.578634,18
15,40.528278,,17.578634,19
15,40.52828,,17.578239,20
15,40.52828,,17.578239,21
15,40.524086,,17.592695,22
15,40.524086,,17.592695,23
15,40.499787,,17.638696,24
15,40.499787,,17.638696,25
15,40.498122,,17.639733,26
15,40.498122,,17.639733,27
15,40.496301,,17.641332,28
15,40.496301,,17.641332,29
15,40.496917,,17.645127,30
15,40.496917,,17.645127,31
15,40.50037,,17.644011,32
15,40.50037,,17.644011,33
15,40.50249,,17.646094,34
15,40.50249,,17.646094,35
15,40.504565,,17.649691,36
15,40.504565,,17.649691,37
15,40.50887,,17.658233,38
15,40.50887,,17.658233,39
15,40.550163,,17.714294,40
15,40.550163,,17.714294,41
15,40.548625,,17.713962,42
15,40.548625,,17.713962,43
15,40.547569,,17.718614,44
15,40.547569,,17.718614,45
15,40.54825,,17.721614,46
15,40.54825,,17.721614,47
15,40.547063,,17.72792,48
15,40.547063,,17.72792,49
15,40.54935,,17.731118,50
15,40.54935,,17.731118,51
15,40.552961,,17.729841,52
15,40.552961,,17.729841,53
15,40.559534,,17.795721,54
15,40.559534,,17.795721,55
15,40.5597,,17.797835,56
15,40.5597,,17.797835,57
15,40.5599366,,17.8004483,58
15,40.5599366,,17.8004483,59
15,40.56031,,17.8066,60
15,40.56031,,17.8066,61
15,40.563319,,17.812203,62
15,40.563319,,17.812203,63
15,40.56414,,17.813673,64
15,40.56414,,17.813673,65
15,40.58628,,17.8506066,66
15,40.58628,,17.8506066,67
15,40.627456,,17.922276,68
15,40.627456,,17.922276,69
15,40.627158,,17.924193,70
15,40.627158,,17.924193,71
15,40.62577,,17.924339,72
16,40.62577,,17.924339,1
16,40.626012,,17.929007,2
16,40.626012,,17.929007,3
16,40.625782,,17.93069,4
16,40.625782,,17.93069,5
16,40.627868,,17.935545,6
16,40.627868,,17.935545,7
16,40.629801,,17.938807,8
16,40.629801,,17.938807,9
16,40.6331,,17.941687,10
16,40.6331,,17.941687,11
16,40.635698,,17.940756,12
16,40.635698,,17.940756,13
16,40.636435,,17.939353,14
16,40.636435,,17.939353,15
16,40.637439,,17.93155,16
16,40.637439,,17.93155,17
16,40.638669,,17.927463,18
16,40.638669,,17.927463,19
16,40.641386,,17.928477,20
16,40.641386,,17.928477,21
16,40.64469,,17.931112,22
16,40.64469,,17.931112,23
16,40.644592,,17.926943,24
16,40.644592,,17.926943,25
16,40.644401,,17.925514,26
16,40.644401,,17.925514,27
16,40.640485,,17.925515,28
16,40.640485,,17.925515,29
16,40.625576,,17.918698,30
16,40.625576,,17.918698,31
16,40.58628,,17.8506066,32
16,40.58628,,17.8506066,33
16,40.563339,,17.811944,34
16,40.563339,,17.811944,35
16,40.560588,,17.806711,36
16,40.560588,,17.806711,37
16,40.5599366,,17.8004483,38
16,40.5599366,,17.8004483,39
16,40.5597,,17.797835,40
16,40.5597,,17.797835,41
16,40.559535,,17.795367,42
16,40.559535,,17.795367,43
16,40.552961,,17.729841,44
16,40.552961,,17.729841,45
16,40.54935,,17.731118,46
16,40.54935,,17.731118,47
16,40.547063,,17.72792,48
16,40.547063,,17.72792,49
16,40.54825,,17.721614,50
16,40.54825,,17.721614,51
16,40.547569,,17.718614,52
16,40.547569,,17.718614,53
16,40.548625,,17.713962,54
16,40.548625,,17.713962,55
16,40.549324,,17.711446,56
16,40.549324,,17.711446,57
16,40.550302,,17.714113,58
16,40.550302,,17.714113,59
16,40.508871,,17.658233,60
16,40.508871,,17.658233,61
16,40.504697,,17.649651,62
16,40.504697,,17.649651,63
16,40.502501,,17.645871,64
16,40.502501,,17.645871,65
16,40.500697,,17.643927,66
16,40.500697,,17.643927,67
16,40.499718,,17.639095,68
16,40.499718,,17.639095,69
16,40.499798,,17.638897,70
16,40.499798,,17.638897,71
16,40.524262,,17.592786,72
16,40.524262,,17.592786,73
16,40.52707,,17.588301,74
16,40.52707,,17.588301,75
16,40.5295,,17.586497,76
16,40.5295,,17.586497,77
16,40.532347,,17.586977,78
16,40.532347,,17.586977,79
16,40.533235,,17.583351,80
16,40.533235,,17.583351,81
16,40.623596,,17.931463,82
16,40.623596,,17.931463,83
16,40.558332,,17.500936,84
16,40.558332,,17.500936,85
16,40.560737,,17.490423,86
16,40.560737,,17.490423,87
16,40.576796,,17.475254,88
16,40.576796,,17.475254,89
16,40.581373,,17.475846,90
16,40.581373,,17.475846,91
16,40.584555,,17.475805,92
17,40.656658,,17.712757,1
17,40.658018,,17.711383,2
17,40.658018,,17.711383,3
17,40.65994,,17.704909,4
17,40.65994,,17.704909,5
17,40.662017,,17.699537,6
17,40.662017,,17.699537,7
17,40.653977,,17.70234,8
17,40.653977,,17.70234,9
17,40.65317,,17.700814,10
17,40.65317,,17.700814,11
17,40.647685,,17.700806,12
17,40.647685,,17.700806,13
17,40.631324,,17.678699,14
17,40.631324,,17.678699,15
17,40.629435,,17.670397,16
17,40.629435,,17.670397,17
17,40.630707,,17.66413,18
17,40.630707,,17.66413,19
17,40.629731,,17.660398,20
17,40.629731,,17.660398,21
17,40.630507,,17.63941,22
17,40.630507,,17.63941,23
17,40.630608,,17.634897,24
17,40.630608,,17.634897,25
17,40.6332,,17.634728,26
