trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"214","10:41:00","10:41:00","33","13","","0","0","","1"
"214","10:42:00","10:42:00","7","14","","0","0","","1"
"214","10:43:00","10:43:00","71","15","","0","0","","1"
"214","10:44:00","10:44:00","72","16","","0","0","","1"
"214","10:50:00","10:50:00","64","17","","0","0","","1"
"181","05:45:00","05:45:00","17","1","","0","0","","1"
"181","05:46:00","05:46:00","68","2","","0","0","","1"
"181","05:47:00","05:47:00","44","3","","0","0","","1"
"181","05:48:00","05:48:00","47","4","","0","0","","1"
"181","05:49:00","05:49:00","57","5","","0","0","","1"
"181","05:51:00","05:51:00","24","6","","0","0","","1"
"181","05:53:00","05:53:00","3","7","","0","0","","1"
"181","05:55:00","05:55:00","37","8","","0","0","","1"
"181","05:56:00","05:56:00","61","9","","0","0","","1"
"181","05:56:00","05:56:00","19","10","","0","0","","1"
"181","05:57:00","05:57:00","45","11","","0","0","","1"
"181","05:57:00","05:57:00","66","12","","0","0","","1"
"181","05:58:00","05:58:00","51","13","","0","0","","1"
"181","06:00:00","06:00:00","11","14","","0","0","","1"
"181","06:03:00","06:03:00","52","15","","0","0","","1"
"181","06:05:00","06:05:00","43","16","","0","0","","1"
"181","06:07:00","06:07:00","1","17","","0","0","","1"
"181","06:07:00","06:07:00","50","18","","0","0","","1"
"181","06:08:00","06:08:00","70","19","","0","0","","1"
"181","06:09:00","06:09:00","54","20","","0","0","","1"
"181","06:10:00","06:10:00","32","21","","0","0","","1"
"181","06:10:00","06:10:00","49","22","","0","0","","1"
"181","06:10:00","06:10:00","64","23","","0","0","","1"
"9","17:20:00","17:20:00","64","1","","0","0","","1"
"9","17:21:00","17:21:00","26","2","","0","0","","1"
"9","17:22:00","17:22:00","53","3","","0","0","","1"
"9","17:23:00","17:23:00","27","4","","0","0","","1"
"9","17:24:00","17:24:00","65","5","","0","0","","1"
"9","17:25:00","17:25:00","33","6","","0","0","","1"
"9","17:26:00","17:26:00","7","7","","0","0","","1"
"9","17:27:00","17:27:00","71","8","","0","0","","1"
"9","17:29:00","17:29:00","43","9","","0","0","","1"
"9","17:30:00","17:30:00","9","10","","0","0","","1"
"9","17:31:00","17:31:00","28","11","","0","0","","1"
"9","17:32:00","17:32:00","16","12","","0","0","","1"
"9","17:32:00","17:32:00","66","13","","0","0","","1"
"9","17:33:00","17:33:00","45","14","","0","0","","1"
"9","17:34:00","17:34:00","5","15","","0","0","","1"
"9","17:35:00","17:35:00","48","16","","0","0","","1"
"9","17:36:00","17:36:00","56","17","","0","0","","1"
"9","17:37:00","17:37:00","37","18","","0","0","","1"
"9","17:38:00","17:38:00","25","19","","0","0","","1"
"9","17:39:00","17:39:00","42","20","","0","0","","1"
"9","17:41:00","17:41:00","10","21","","0","0","","1"
"9","17:42:00","17:42:00","38","22","","0","0","","1"
"9","17:43:00","17:43:00","12","23","","0","0","","1"
"9","17:44:00","17:44:00","15","24","","0","0","","1"
"9","17:50:00","17:50:00","17","25","","0","0","","1"
"72","14:05:00","14:05:00","64","1","","0","0","","1"
"72","14:06:00","14:06:00","26","2","","0","0","","1"
"72","14:07:00","14:07:00","53","3","","0","0","","1"
"72","14:08:00","14:08:00","27","4","","0","0","","1"
"72","14:09:00","14:09:00","65","5","","0","0","","1"
"72","14:10:00","14:10:00","33","6","","0","0","","1"
"72","14:11:00","14:11:00","7","7","","0","0","","1"
"72","14:12:00","14:12:00","71","8","","0","0","","1"
"72","14:14:00","14:14:00","43","9","","0","0","","1"
"72","14:15:00","14:15:00","9","10","","0","0","","1"
"72","14:16:00","14:16:00","28","11","","0","0","","1"
"72","14:17:00","14:17:00","16","12","","0","0","","1"
"72","14:17:00","14:17:00","66","13","","0","0","","1"
"72","14:18:00","14:18:00","45","14","","0","0","","1"
"72","14:19:00","14:19:00","5","15","","0","0","","1"
"72","14:20:00","14:20:00","48","16","","0","0","","1"
"72","14:21:00","14:21:00","56","17","","0","0","","1"
"72","14:22:00","14:22:00","37","18","","0","0","","1"
"72","14:23:00","14:23:00","25","19","","0","0","","1"
"72","14:24:00","14:24:00","42","20","","0","0","","1"
"72","14:26:00","14:26:00","10","21","","0","0","","1"
"72","14:27:00","14:27:00","38","22","","0","0","","1"
"72","14:28:00","14:28:00","12","23","","0","0","","1"
"72","14:29:00","14:29:00","15","24","","0","0","","1"
"72","14:30:00","14:30:00","17","25","","0","0","","1"
"156","08:20:00","08:20:00","62","1","","0","0","","1"
"156","08:21:00","08:21:00","69","2","","0","0","","1"
"156","08:22:00","08:22:00","30","3","","0","0","","1"
"156","08:23:00","08:23:00","31","4","","0","0","","1"
"156","08:25:00","08:25:00","21","5","","0","0","","1"
"156","08:26:00","08:26:00","46","6","","0","0","","1"
"156","08:27:00","08:27:00","15","7","","0","0","","1"
"156","08:28:00","08:28:00","17","8","","0","0","","1"
"156","08:29:00","08:29:00","68","9","","0","0","","1"
"156","08:30:00","08:30:00","44","10","","0","0","","1"
"156","08:31:00","08:31:00","47","11","","0","0","","1"
"156","08:32:00","08:32:00","57","12","","0","0","","1"
"156","08:34:00","08:34:00","24","13","","0","0","","1"
"156","08:36:00","08:36:00","3","14","","0","0","","1"
"156","08:38:00","08:38:00","37","15","","0","0","","1"
"156","08:39:00","08:39:00","61","16","","0","0","","1"
"156","08:40:00","08:40:00","19","17","","0","0","","1"
"156","08:41:00","08:41:00","45","18","","0","0","","1"
"156","08:42:00","08:42:00","66","19","","0","0","","1"
"156","08:44:00","08:44:00","20","20","","0","0","","1"
"156","08:45:00","08:45:00","13","21","","0","0","","1"
"156","08:45:00","08:45:00","35","22","","0","0","","1"
"156","08:46:00","08:46:00","8","23","","0","0","","1"
"156","08:47:00","08:47:00","2","24","","0","0","","1"
"156","08:47:00","08:47:00","40","25","","0","0","","1"
"156","08:48:00","08:48:00","4","26","","0","0","","1"
"156","08:50:00","08:50:00","51","27","","0","0","","1"
"156","08:52:00","08:52:00","11","28","","0","0","","1"
"156","08:54:00","08:54:00","52","29","","0","0","","1"
"156","08:55:00","08:55:00","43","30","","0","0","","1"
"156","08:57:00","08:57:00","1","31","","0","0","","1"
"156","08:59:00","08:59:00","50","32","","0","0","","1"
"156","09:00:00","09:00:00","70","33","","0","0","","1"
"156","09:01:00","09:01:00","54","34","","0","0","","1"
"156","09:02:00","09:02:00","32","35","","0","0","","1"
"156","09:03:00","09:03:00","49","36","","0","0","","1"
"156","09:05:00","09:05:00","64","37","","0","0","","1"
"92","04:35:00","04:35:00","17","1","","0","0","","1"
"92","04:36:00","04:36:00","68","2","","0","0","","1"
"92","04:37:00","04:37:00","44","3","","0","0","","1"
"92","04:38:00","04:38:00","47","4","","0","0","","1"
"92","04:39:00","04:39:00","57","5","","0","0","","1"
"92","04:41:00","04:41:00","24","6","","0","0","","1"
"92","04:43:00","04:43:00","3","7","","0","0","","1"
"92","04:45:00","04:45:00","67","8","","0","0","","1"
"92","04:46:00","04:46:00","28","9","","0","0","","1"
"92","04:47:00","04:47:00","16","10","","0","0","","1"
"92","04:49:00","04:49:00","27","11","","0","0","","1"
"92","04:50:00","04:50:00","65","12","","0","0","","1"
"92","04:51:00","04:51:00","33","13","","0","0","","1"
"92","04:52:00","04:52:00","7","14","","0","0","","1"
"92","04:53:00","04:53:00","71","15","","0","0","","1"
"92","04:54:00","04:54:00","72","16","","0","0","","1"
"92","05:00:00","05:00:00","64","17","","0","0","","1"
"29","10:00:00","10:00:00","62","1","","0","0","","1"
"29","10:01:00","10:01:00","69","2","","0","0","","1"
"29","10:02:00","10:02:00","30","3","","0","0","","1"
"29","10:03:00","10:03:00","31","4","","0","0","","1"
"29","10:05:00","10:05:00","21","5","","0","0","","1"
"29","10:08:00","10:08:00","46","6","","0","0","","1"
"29","10:09:00","10:09:00","15","7","","0","0","","1"
"29","10:10:00","10:10:00","17","8","","0","0","","1"
"29","10:11:00","10:11:00","68","9","","0","0","","1"
"29","10:12:00","10:12:00","44","10","","0","0","","1"
"29","10:13:00","10:13:00","47","11","","0","0","","1"
"29","10:14:00","10:14:00","57","12","","0","0","","1"
"29","10:17:00","10:17:00","58","13","","0","0","","1"
"29","10:18:00","10:18:00","24","14","","0","0","","1"
"29","10:20:00","10:20:00","3","15","","0","0","","1"
"29","10:22:00","10:22:00","37","16","","0","0","","1"
"29","10:23:00","10:23:00","61","17","","0","0","","1"
"29","10:23:00","10:23:00","19","18","","0","0","","1"
"29","10:24:00","10:24:00","45","19","","0","0","","1"
"29","10:25:00","10:25:00","66","20","","0","0","","1"
"29","10:26:00","10:26:00","51","21","","0","0","","1"
"29","10:28:00","10:28:00","11","22","","0","0","","1"
"29","10:31:00","10:31:00","52","23","","0","0","","1"
"29","10:33:00","10:33:00","43","24","","0","0","","1"
"29","10:35:00","10:35:00","1","25","","0","0","","1"
"29","10:35:00","10:35:00","50","26","","0","0","","1"
"29","10:36:00","10:36:00","70","27","","0","0","","1"
"29","10:37:00","10:37:00","54","28","","0","0","","1"
"29","10:38:00","10:38:00","32","29","","0","0","","1"
"29","10:39:00","10:39:00","49","30","","0","0","","1"
"29","10:40:00","10:40:00","64","31","","0","0","","1"
"36","24:10:00","24:10:00","17","1","","0","0","","1"
"36","24:11:00","24:11:00","68","2","","0","0","","1"
"36","24:12:00","24:12:00","44","3","","0","0","","1"
"36","24:13:00","24:13:00","47","4","","0","0","","1"
"36","24:14:00","24:14:00","57","5","","0","0","","1"
"36","24:16:00","24:16:00","24","6","","0","0","","1"
"36","24:18:00","24:18:00","3","7","","0","0","","1"
"36","24:22:00","24:22:00","37","8","","0","0","","1"
"36","24:23:00","24:23:00","61","9","","0","0","","1"
"36","24:23:00","24:23:00","19","10","","0","0","","1"
"36","24:24:00","24:24:00","45","11","","0","0","","1"
"36","24:25:00","24:25:00","66","12","","0","0","","1"
"36","24:26:00","24:26:00","51","13","","0","0","","1"
"36","24:28:00","24:28:00","11","14","","0","0","","1"
"36","24:31:00","24:31:00","52","15","","0","0","","1"
"36","24:33:00","24:33:00","43","16","","0","0","","1"
"36","24:35:00","24:35:00","1","17","","0","0","","1"
"36","24:37:00","24:37:00","50","18","","0","0","","1"
"36","24:38:00","24:38:00","70","19","","0","0","","1"
"36","24:39:00","24:39:00","54","20","","0","0","","1"
"36","24:40:00","24:40:00","32","21","","0","0","","1"
"36","24:41:00","24:41:00","49","22","","0","0","","1"
"36","24:45:00","24:45:00","64","23","","0","0","","1"
"82","21:30:00","21:30:00","64","1","","0","0","","1"
"82","21:31:00","21:31:00","26","2","","0","0","","1"
"82","21:32:00","21:32:00","53","3","","0","0","","1"
"82","21:33:00","21:33:00","27","4","","0","0","","1"
"82","21:34:00","21:34:00","65","5","","0","0","","1"
"82","21:35:00","21:35:00","33","6","","0","0","","1"
"82","21:36:00","21:36:00","7","7","","0","0","","1"
"82","21:37:00","21:37:00","71","8","","0","0","","1"
"82","21:39:00","21:39:00","43","9","","0","0","","1"
"82","21:40:00","21:40:00","9","10","","0","0","","1"
"82","21:41:00","21:41:00","28","11","","0","0","","1"
"82","21:42:00","21:42:00","16","12","","0","0","","1"
"82","21:42:00","21:42:00","66","13","","0","0","","1"
"82","21:43:00","21:43:00","45","14","","0","0","","1"
"82","21:44:00","21:44:00","5","15","","0","0","","1"
"82","21:45:00","21:45:00","48","16","","0","0","","1"
"82","21:46:00","21:46:00","56","17","","0","0","","1"
"82","21:47:00","21:47:00","37","18","","0","0","","1"
"82","21:48:00","21:48:00","25","19","","0","0","","1"
"82","21:49:00","21:49:00","42","20","","0","0","","1"
"82","21:51:00","21:51:00","10","21","","0","0","","1"
"82","21:52:00","21:52:00","38","22","","0","0","","1"
"82","21:53:00","21:53:00","12","23","","0","0","","1"
"82","21:54:00","21:54:00","15","24","","0","0","","1"
"82","21:55:00","21:55:00","17","25","","0","0","","1"
"38","09:10:00","09:10:00","17","1","","0","0","","1"
"38","09:11:00","09:11:00","68","2","","0","0","","1"
"38","09:12:00","09:12:00","44","3","","0","0","","1"
"38","09:13:00","09:13:00","47","4","","0","0","","1"
"38","09:14:00","09:14:00","57","5","","0","0","","1"
"38","09:17:00","09:17:00","58","6","","0","0","","1"
"38","09:18:00","09:18:00","24","7","","0","0","","1"
"38","09:20:00","09:20:00","3","8","","0","0","","1"
"38","09:22:00","09:22:00","37","9","","0","0","","1"
"38","09:23:00","09:23:00","61","10","","0","0","","1"
"38","09:23:00","09:23:00","19","11","","0","0","","1"
"38","09:24:00","09:24:00","45","12","","0","0","","1"
"38","09:25:00","09:25:00","66","13","","0","0","","1"
"38","09:26:00","09:26:00","51","14","","0","0","","1"
"38","09:28:00","09:28:00","11","15","","0","0","","1"
"38","09:31:00","09:31:00","52","16","","0","0","","1"
"38","09:33:00","09:33:00","43","17","","0","0","","1"
"38","09:35:00","09:35:00","1","18","","0","0","","1"
"38","09:35:00","09:35:00","50","19","","0","0","","1"
"38","09:36:00","09:36:00","70","20","","0","0","","1"
"38","09:37:00","09:37:00","54","21","","0","0","","1"
"38","09:38:00","09:38:00","32","22","","0","0","","1"
"38","09:39:00","09:39:00","49","23","","0","0","","1"
"38","09:40:00","09:40:00","64","24","","0","0","","1"
"180","04:35:00","04:35:00","17","1","","0","0","","1"
"180","04:36:00","04:36:00","68","2","","0","0","","1"
"180","04:37:00","04:37:00","44","3","","0","0","","1"
"180","04:38:00","04:38:00","47","4","","0","0","","1"
"180","04:39:00","04:39:00","57","5","","0","0","","1"
"180","04:41:00","04:41:00","24","6","","0","0","","1"
"180","04:43:00","04:43:00","3","7","","0","0","","1"
"180","04:45:00","04:45:00","67","8","","0","0","","1"
"180","04:46:00","04:46:00","28","9","","0","0","","1"
"180","04:47:00","04:47:00","16","10","","0","0","","1"
"180","04:49:00","04:49:00","27","11","","0","0","","1"
"180","04:50:00","04:50:00","65","12","","0","0","","1"
"180","04:51:00","04:51:00","33","13","","0","0","","1"
"180","04:52:00","04:52:00","7","14","","0","0","","1"
"180","04:53:00","04:53:00","71","15","","0","0","","1"
"180","04:54:00","04:54:00","72","16","","0","0","","1"
"180","05:00:00","05:00:00","64","17","","0","0","","1"
"240","10:10:00","10:10:00","23","1","","0","0","","1"
"240","10:10:00","10:10:00","43","2","","0","0","","1"
"240","10:12:00","10:12:00","9","3","","0","0","","1"
"240","10:18:00","10:18:00","55","4","","0","0","","1"
"240","10:22:00","10:22:00","22","5","","0","0","","1"
"240","10:26:00","10:26:00","36","6","","0","0","","1"
"240","10:29:00","10:29:00","56","7","","0","0","","1"
"240","10:33:00","10:33:00","37","8","","0","0","","1"
"240","10:34:00","10:34:00","25","9","","0","0","","1"
"240","10:35:00","10:35:00","29","10","","0","0","","1"
"240","10:40:00","10:40:00","14","11","","0","0","","1"
"79","16:45:00","16:45:00","62","1","","0","0","","1"
"79","16:46:00","16:46:00","69","2","","0","0","","1"
"79","16:47:00","16:47:00","30","3","","0","0","","1"
"79","16:48:00","16:48:00","31","4","","0","0","","1"
"79","16:50:00","16:50:00","21","5","","0","0","","1"
"79","16:51:00","16:51:00","46","6","","0","0","","1"
"79","16:52:00","16:52:00","15","7","","0","0","","1"
"79","16:53:00","16:53:00","17","8","","0","0","","1"
"79","16:54:00","16:54:00","68","9","","0","0","","1"
"79","16:55:00","16:55:00","44","10","","0","0","","1"
"79","16:56:00","16:56:00","47","11","","0","0","","1"
"79","16:57:00","16:57:00","57","12","","0","0","","1"
"79","16:58:00","16:58:00","58","13","","0","0","","1"
"79","16:59:00","16:59:00","24","14","","0","0","","1"
"79","17:00:00","17:00:00","3","15","","0","0","","1"
"79","17:02:00","17:02:00","37","16","","0","0","","1"
"79","17:03:00","17:03:00","61","17","","0","0","","1"
"79","17:03:00","17:03:00","19","18","","0","0","","1"
"79","17:04:00","17:04:00","45","19","","0","0","","1"
"79","17:05:00","17:05:00","66","20","","0","0","","1"
"79","17:06:00","17:06:00","51","21","","0","0","","1"
"79","17:08:00","17:08:00","11","22","","0","0","","1"
"79","17:11:00","17:11:00","52","23","","0","0","","1"
"79","17:13:00","17:13:00","43","24","","0","0","","1"
"79","17:14:00","17:14:00","1","25","","0","0","","1"
"79","17:14:00","17:14:00","50","26","","0","0","","1"
"79","17:15:00","17:15:00","70","27","","0","0","","1"
"79","17:16:00","17:16:00","54","28","","0","0","","1"
"79","17:17:00","17:17:00","32","29","","0","0","","1"
"79","17:18:00","17:18:00","49","30","","0","0","","1"
"79","17:20:00","17:20:00","64","31","","0","0","","1"
"145","05:45:00","05:45:00","17","1","","0","0","","1"
"145","05:46:00","05:46:00","68","2","","0","0","","1"
"145","05:47:00","05:47:00","44","3","","0","0","","1"
"145","05:48:00","05:48:00","47","4","","0","0","","1"
"145","05:49:00","05:49:00","57","5","","0","0","","1"
"145","05:51:00","05:51:00","24","6","","0","0","","1"
"145","05:53:00","05:53:00","3","7","","0","0","","1"
"145","05:55:00","05:55:00","37","8","","0","0","","1"
"145","05:56:00","05:56:00","61","9","","0","0","","1"
"145","05:56:00","05:56:00","19","10","","0","0","","1"
"145","05:57:00","05:57:00","45","11","","0","0","","1"
"145","05:57:00","05:57:00","66","12","","0","0","","1"
"145","05:58:00","05:58:00","51","13","","0","0","","1"
"145","06:00:00","06:00:00","11","14","","0","0","","1"
"145","06:03:00","06:03:00","52","15","","0","0","","1"
"145","06:05:00","06:05:00","43","16","","0","0","","1"
"145","06:07:00","06:07:00","1","17","","0","0","","1"
"145","06:07:00","06:07:00","50","18","","0","0","","1"
"145","06:08:00","06:08:00","70","19","","0","0","","1"
"145","06:09:00","06:09:00","54","20","","0","0","","1"
"145","06:10:00","06:10:00","32","21","","0","0","","1"
"145","06:10:00","06:10:00","49","22","","0","0","","1"
"145","06:10:00","06:10:00","64","23","","0","0","","1"
"210","14:40:00","14:40:00","17","1","","0","0","","1"
"210","14:41:00","14:41:00","68","2","","0","0","","1"
"210","14:42:00","14:42:00","44","3","","0","0","","1"
"210","14:43:00","14:43:00","47","4","","0","0","","1"
"210","14:44:00","14:44:00","57","5","","0","0","","1"
"210","14:46:00","14:46:00","24","6","","0","0","","1"
"210","14:48:00","14:48:00","3","7","","0","0","","1"
"210","14:50:00","14:50:00","37","8","","0","0","","1"
"210","14:51:00","14:51:00","61","9","","0","0","","1"
"210","14:51:00","14:51:00","19","10","","0","0","","1"
"210","14:52:00","14:52:00","45","11","","0","0","","1"
"210","14:53:00","14:53:00","66","12","","0","0","","1"
"210","14:54:00","14:54:00","51","13","","0","0","","1"
"210","14:56:00","14:56:00","11","14","","0","0","","1"
"210","14:56:00","14:56:00","52","15","","0","0","","1"
"210","14:58:00","14:58:00","43","16","","0","0","","1"
"210","15:00:00","15:00:00","1","17","","0","0","","1"
"210","15:00:00","15:00:00","50","18","","0","0","","1"
"210","15:01:00","15:01:00","70","19","","0","0","","1"
"210","15:02:00","15:02:00","54","20","","0","0","","1"
"210","15:03:00","15:03:00","32","21","","0","0","","1"
"210","15:04:00","15:04:00","49","22","","0","0","","1"
"210","15:05:00","15:05:00","64","23","","0","0","","1"
"73","13:25:00","13:25:00","17","1","","0","0","","1"
"73","13:26:00","13:26:00","68","2","","0","0","","1"
"73","13:27:00","13:27:00","44","3","","0","0","","1"
"73","13:28:00","13:28:00","47","4","","0","0","","1"
"73","13:29:00","13:29:00","57","5","","0","0","","1"
"73","13:31:00","13:31:00","24","6","","0","0","","1"
"73","13:34:00","13:34:00","6","7","","0","0","","1"
"73","13:36:00","13:36:00","3","8","","0","0","","1"
"73","13:38:00","13:38:00","37","9","","0","0","","1"
"73","13:39:00","13:39:00","61","10","","0","0","","1"
"73","13:39:00","13:39:00","19","11","","0","0","","1"
"73","13:40:00","13:40:00","45","12","","0","0","","1"
"73","13:41:00","13:41:00","66","13","","0","0","","1"
"73","13:42:00","13:42:00","51","14","","0","0","","1"
"73","13:44:00","13:44:00","11","15","","0","0","","1"
"73","13:47:00","13:47:00","52","16","","0","0","","1"
"73","13:49:00","13:49:00","43","17","","0","0","","1"
"73","13:51:00","13:51:00","1","18","","0","0","","1"
"73","13:53:00","13:53:00","50","19","","0","0","","1"
"73","13:54:00","13:54:00","70","20","","0","0","","1"
"73","13:55:00","13:55:00","54","21","","0","0","","1"
"73","13:56:00","13:56:00","32","22","","0","0","","1"
"73","13:58:00","13:58:00","49","23","","0","0","","1"
"73","14:00:00","14:00:00","64","24","","0","0","","1"
"10","16:50:00","16:50:00","64","1","","0","0","","1"
"10","16:51:00","16:51:00","26","2","","0","0","","1"
"10","16:52:00","16:52:00","53","3","","0","0","","1"
"10","16:53:00","16:53:00","27","4","","0","0","","1"
"10","16:54:00","16:54:00","65","5","","0","0","","1"
"10","16:56:00","16:56:00","33","6","","0","0","","1"
"10","16:57:00","16:57:00","7","7","","0","0","","1"
"10","16:58:00","16:58:00","71","8","","0","0","","1"
"10","17:00:00","17:00:00","43","9","","0","0","","1"
"10","17:01:00","17:01:00","9","10","","0","0","","1"
"10","17:02:00","17:02:00","28","11","","0","0","","1"
"10","17:03:00","17:03:00","16","12","","0","0","","1"
"10","17:03:00","17:03:00","66","13","","0","0","","1"
"10","17:04:00","17:04:00","45","14","","0","0","","1"
"10","17:06:00","17:06:00","5","15","","0","0","","1"
"10","17:07:00","17:07:00","48","16","","0","0","","1"
"10","17:08:00","17:08:00","56","17","","0","0","","1"
"10","17:09:00","17:09:00","37","18","","0","0","","1"
"10","17:10:00","17:10:00","25","19","","0","0","","1"
"10","17:12:00","17:12:00","6","20","","0","0","","1"
"10","17:17:00","17:17:00","42","21","","0","0","","1"
"10","17:19:00","17:19:00","10","22","","0","0","","1"
"10","17:20:00","17:20:00","38","23","","0","0","","1"
"10","17:22:00","17:22:00","12","24","","0","0","","1"
"10","17:23:00","17:23:00","15","25","","0","0","","1"
"10","17:25:00","17:25:00","17","26","","0","0","","1"
"225","15:05:00","15:05:00","64","1","","0","0","","1"
"225","15:06:00","15:06:00","26","2","","0","0","","1"
"225","15:07:00","15:07:00","53","3","","0","0","","1"
"225","15:08:00","15:08:00","27","4","","0","0","","1"
"225","15:09:00","15:09:00","65","5","","0","0","","1"
"225","15:10:00","15:10:00","33","6","","0","0","","1"
"225","15:11:00","15:11:00","7","7","","0","0","","1"
"225","15:12:00","15:12:00","71","8","","0","0","","1"
"225","15:14:00","15:14:00","43","9","","0","0","","1"
"225","15:15:00","15:15:00","9","10","","0","0","","1"
"225","15:16:00","15:16:00","28","11","","0","0","","1"
"225","15:17:00","15:17:00","16","12","","0","0","","1"
"225","15:17:00","15:17:00","66","13","","0","0","","1"
"225","15:18:00","15:18:00","45","14","","0","0","","1"
"225","15:19:00","15:19:00","5","15","","0","0","","1"
"225","15:20:00","15:20:00","48","16","","0","0","","1"
"225","15:21:00","15:21:00","56","17","","0","0","","1"
"225","15:22:00","15:22:00","37","18","","0","0","","1"
"225","15:23:00","15:23:00","25","19","","0","0","","1"
"225","15:24:00","15:24:00","42","20","","0","0","","1"
"225","15:26:00","15:26:00","58","21","","0","0","","1"
"225","15:28:00","15:28:00","10","22","","0","0","","1"
"225","15:29:00","15:29:00","38","23","","0","0","","1"
"225","15:30:00","15:30:00","12","24","","0","0","","1"
"225","15:31:00","15:31:00","15","25","","0","0","","1"
"225","15:35:00","15:35:00","17","26","","0","0","","1"
"46","20:15:00","20:15:00","64","1","","0","0","","1"
"46","20:16:00","20:16:00","26","2","","0","0","","1"
"46","20:17:00","20:17:00","53","3","","0","0","","1"
"46","20:18:00","20:18:00","27","4","","0","0","","1"
"46","20:19:00","20:19:00","65","5","","0","0","","1"
"46","20:20:00","20:20:00","33","6","","0","0","","1"
"46","20:21:00","20:21:00","7","7","","0","0","","1"
"46","20:22:00","20:22:00","71","8","","0","0","","1"
"46","20:24:00","20:24:00","43","9","","0","0","","1"
"46","20:25:00","20:25:00","9","10","","0","0","","1"
"46","20:26:00","20:26:00","28","11","","0","0","","1"
"46","20:27:00","20:27:00","16","12","","0","0","","1"
"46","20:29:00","20:29:00","66","13","","0","0","","1"
"46","20:30:00","20:30:00","45","14","","0","0","","1"
"46","20:31:00","20:31:00","5","15","","0","0","","1"
"46","20:32:00","20:32:00","48","16","","0","0","","1"
"46","20:33:00","20:33:00","56","17","","0","0","","1"
"46","20:34:00","20:34:00","37","18","","0","0","","1"
"46","20:36:00","20:36:00","25","19","","0","0","","1"
"46","20:37:00","20:37:00","42","20","","0","0","","1"
"46","20:39:00","20:39:00","10","21","","0","0","","1"
"46","20:40:00","20:40:00","38","22","","0","0","","1"
"46","20:41:00","20:41:00","12","23","","0","0","","1"
"46","20:44:00","20:44:00","15","24","","0","0","","1"
"46","20:45:00","20:45:00","17","25","","0","0","","1"
"162","15:55:00","15:55:00","64","1","","0","0","","1"
"162","15:56:00","15:56:00","26","2","","0","0","","1"
"162","15:57:00","15:57:00","53","3","","0","0","","1"
"162","15:58:00","15:58:00","27","4","","0","0","","1"
"162","15:59:00","15:59:00","65","5","","0","0","","1"
"162","16:00:00","16:00:00","33","6","","0","0","","1"
"162","16:01:00","16:01:00","7","7","","0","0","","1"
"162","16:02:00","16:02:00","71","8","","0","0","","1"
"162","16:04:00","16:04:00","43","9","","0","0","","1"
"162","16:05:00","16:05:00","9","10","","0","0","","1"
"162","16:06:00","16:06:00","28","11","","0","0","","1"
"162","16:07:00","16:07:00","16","12","","0","0","","1"
"162","16:07:00","16:07:00","66","13","","0","0","","1"
"162","16:08:00","16:08:00","45","14","","0","0","","1"
"162","16:09:00","16:09:00","5","15","","0","0","","1"
"162","16:10:00","16:10:00","48","16","","0","0","","1"
"162","16:11:00","16:11:00","56","17","","0","0","","1"
"162","16:12:00","16:12:00","37","18","","0","0","","1"
"162","16:15:00","16:15:00","25","19","","0","0","","1"
"162","16:16:00","16:16:00","42","20","","0","0","","1"
"162","16:20:00","16:20:00","58","21","","0","0","","1"
"162","16:22:00","16:22:00","10","22","","0","0","","1"
"162","16:23:00","16:23:00","38","23","","0","0","","1"
"162","16:24:00","16:24:00","12","24","","0","0","","1"
"162","16:25:00","16:25:00","15","25","","0","0","","1"
"162","16:26:00","16:26:00","17","26","","0","0","","1"
"162","16:27:00","16:27:00","68","27","","0","0","","1"
"162","16:31:00","16:31:00","39","28","","0","0","","1"
"162","16:32:00","16:32:00","18","29","","0","0","","1"
"162","16:35:00","16:35:00","62","30","","0","0","","1"
"71","14:40:00","14:40:00","17","1","","0","0","","1"
"71","14:41:00","14:41:00","68","2","","0","0","","1"
"71","14:42:00","14:42:00","44","3","","0","0","","1"
"71","14:43:00","14:43:00","47","4","","0","0","","1"
"71","14:44:00","14:44:00","57","5","","0","0","","1"
"71","14:46:00","14:46:00","24","6","","0","0","","1"
"71","14:48:00","14:48:00","3","7","","0","0","","1"
"71","14:50:00","14:50:00","37","8","","0","0","","1"
"71","14:51:00","14:51:00","61","9","","0","0","","1"
"71","14:51:00","14:51:00","19","10","","0","0","","1"
"71","14:52:00","14:52:00","45","11","","0","0","","1"
"71","14:53:00","14:53:00","66","12","","0","0","","1"
"71","14:54:00","14:54:00","51","13","","0","0","","1"
"71","14:56:00","14:56:00","11","14","","0","0","","1"
"71","14:56:00","14:56:00","52","15","","0","0","","1"
"71","14:58:00","14:58:00","43","16","","0","0","","1"
"71","15:00:00","15:00:00","1","17","","0","0","","1"
"71","15:00:00","15:00:00","50","18","","0","0","","1"
"71","15:01:00","15:01:00","70","19","","0","0","","1"
"71","15:02:00","15:02:00","54","20","","0","0","","1"
"71","15:03:00","15:03:00","32","21","","0","0","","1"
"71","15:04:00","15:04:00","49","22","","0","0","","1"
"71","15:05:00","15:05:00","64","23","","0","0","","1"
"194","15:30:00","15:30:00","64","1","","0","0","","1"
"194","15:31:00","15:31:00","26","2","","0","0","","1"
"194","15:32:00","15:32:00","53","3","","0","0","","1"
